"","V1"
"624",0.511965219953644
"625",0.528921303970972
"626",0.521657766047322
"627",0.524942645792379
"628",0.515735941736104
"629",0.492639334989361
"630",0.552699707955842
"631",0.527248787944921
"632",0.518456482670563
"633",0.528215524249236
"634",0.498453327229745
"635",0.512864274002917
"636",0.51855288048552
"637",0.517775483568397
"638",0.518734359600791
"639",0.524161756417043
"640",0.49822980023656
"641",0.490152745044983
"642",0.539888027144658
"643",0.580040449796405
"644",0.528213575356719
"645",0.49061346816546
"646",0.528709738153017
"647",0.534527993018284
"648",0.544088280870744
"649",0.507196663369253
"650",0.519919891366955
"651",0.488982704075917
"652",0.522257333586633
"653",0.535202186981508
"654",0.520610319382291
"655",0.495636624210801
"656",0.535857896775971
"657",0.545065720329865
"658",0.504478457757172
"659",0.540243028834504
"660",0.508949112064904
"661",0.52631201580776
"662",0.520162098808176
"663",0.541343900948668
"664",0.505082776049448
"665",0.494333567627083
"666",0.541194899357643
"667",0.50642497330886
"668",0.527054224934058
"669",0.522256570761999
"670",0.521439150209962
"671",0.510751315652652
"672",0.502870625322852
"673",0.552218157319372
"674",0.494581898979597
"675",0.496261615734245
"676",0.511054060380167
"677",0.468386085891196
"678",0.494899680957762
"679",0.496645537921116
"680",0.516618508495775
"681",0.521931554501191
"682",0.497073427791532
"683",0.517586272494738
"684",0.541646933716822
"685",0.530991853694662
"686",0.523148521591181
"687",0.535295514934705
"688",0.517206824811957
"689",0.487432423058516
"690",0.504678853107498
"691",0.498324542068365
"692",0.500068128450528
"693",0.504449257681105
"694",0.539603202930121
"695",0.516560108200098
"696",0.551327055379272
"697",0.500858674354397
"698",0.514987768317693
"699",0.539360677061762
"700",0.50140055545348
"701",0.519288126491781
"702",0.518675459928899
"703",0.541057246527985
"704",0.482014545771639
"705",0.49153390394768
"706",0.553108099513233
"707",0.496934315144462
"708",0.546481893326887
"709",0.494940537667193
"710",0.498466064979369
"711",0.522601249782911
"712",0.546539445941176
"713",0.513266295451089
"714",0.533942623798721
"715",0.509432200327307
"716",0.520073710699867
"717",0.524906791793206
"718",0.569088527027537
"719",0.475528958664798
"720",0.501455475307013
"721",0.502165393577839
"722",0.541557161462395
"723",0.524120880389356
"724",0.536747377800697
"725",0.545253907672928
"726",0.469920876658116
"727",0.517604278778438
"728",0.544370598622849
"729",0.530538087569351
"730",0.525317475200401
"731",0.509063380899959
"732",0.515969906088771
"733",0.508792934284236
"734",0.471939461237121
"735",0.546540126551217
"736",0.5319675026466
"737",0.525484203221325
"738",0.524905359496109
"739",0.523112364320534
"740",0.508352491920708
"741",0.534512811151614
"742",0.499339448509081
"743",0.499106194339195
"744",0.512008541927515
"745",0.512298939677528
"746",0.503945492428977
"747",0.507370023251445
"748",0.507216904661729
"749",0.534333242331983
"750",0.507030407728079
"751",0.509071427459298
"752",0.507555370747907
"753",0.509845228665566
"754",0.505325231748661
"755",0.533813096442576
"756",0.519454017985046
"757",0.497769477066137
"758",0.51729380733846
"759",0.49843866320184
"760",0.501087253325936
"761",0.512276522503818
"762",0.554811949842512
"763",0.517420080320511
"764",0.534914917513836
"765",0.543563416819681
"766",0.550924483119447
"767",0.504389966991203
"768",0.532710691175651
"769",0.495555510648007
"770",0.526708622362682
"771",0.476555202279127
"772",0.496232069450762
"773",0.560043205056675
"774",0.4990114856497
"775",0.555281428805489
"776",0.509386847309129
"777",0.542694869700018
"778",0.529012869695466
"779",0.518449595179151
"780",0.548857340101671
"781",0.519590938880632
"782",0.508447769485202
"783",0.544981446382773
"784",0.544626232089593
"785",0.522629841428193
"786",0.491744807056721
"787",0.509041082488341
"788",0.507844468130505
"789",0.50907256416265
"790",0.477619785952741
"791",0.538413436876288
"792",0.530415285237078
"793",0.502352782048685
"794",0.497300768662858
"795",0.512509974686013
"796",0.508940114333226
"797",0.518886140396941
"798",0.523687175406428
"799",0.507868329022604
"800",0.504413996102751
"801",0.528445974712542
"802",0.514805933779898
"803",0.527057698018607
"804",0.492823983564005
"805",0.543663640869776
"806",0.519198272928185
"807",0.501010843661411
"808",0.531435155479043
"809",0.495751984409814
"810",0.502433250347269
"811",0.506999518218788
"812",0.463664815311827
"813",0.500115692941776
"814",0.517911448611847
"815",0.530618836526135
"816",0.534715541937803
"817",0.517381085122694
"818",0.559276067766895
"819",0.50647437518239
"820",0.578597427042114
"821",0.53147371616407
"822",0.513243568555865
"823",0.522312793446305
"824",0.502707946826625
"825",0.535068186983912
"826",0.529718697623843
"827",0.511759660081817
"828",0.504317695246139
"829",0.510077408333884
"830",0.506213517757731
"831",0.509393797784534
"832",0.50142337919465
"833",0.497304784225097
"834",0.487374047763572
"835",0.527760831218544
"836",0.526787044169063
"837",0.508774858614072
"838",0.546054155404158
"839",0.478589019067555
"840",0.52029525400287
"841",0.522560997958487
"842",0.490944436414737
"843",0.537497619991259
"844",0.504809067603519
"845",0.542691375855369
"846",0.521562466317447
"847",0.513741232727566
"848",0.532323583324616
"849",0.515784804072049
"850",0.571355939709484
"851",0.537937873257952
"852",0.486007375073654
"853",0.523007584070067
"854",0.506656698286528
"855",0.52112032765726
"856",0.547627993901394
"857",0.49008387042261
"858",0.540376677258111
"859",0.482711634712357
"860",0.507419593265373
"861",0.500667572602351
"862",0.526238047706636
"863",0.505580354616613
"864",0.494079524979763
"865",0.53438723555916
"866",0.495006728691857
"867",0.505567589950027
"868",0.500439370607089
"869",0.551110187322886
"870",0.513534833349757
"871",0.513246049234108
"872",0.512338505146813
"873",0.497535171092595
"874",0.521504283211965
"875",0.532136048797815
"876",0.545258715980625
"877",0.510878249865446
"878",0.541971441234913
"879",0.487409804271861
"880",0.48004260210062
"881",0.486104964892224
"882",0.517453527037832
"883",0.538704314459892
"884",0.541956484779754
"885",0.553682245781075
"886",0.53722793624189
"887",0.484122343012875
"888",0.519008333099411
"889",0.488352220365915
"890",0.515909255854687
"891",0.473860956142026
"892",0.5116827797164
"893",0.5170084957644
"894",0.537650194606893
"895",0.526922232470854
"896",0.495685073149321
"897",0.54342814933185
"898",0.513253158519224
"899",0.512996783223327
"900",0.518997986945163
"901",0.501226152063858
"902",0.49311211522399
"903",0.541469149451061
"904",0.531672288958976
"905",0.507851353499076
"906",0.526843348371521
"907",0.548892523696804
"908",0.543902384328788
"909",0.525567566490828
"910",0.549223836813498
"911",0.497743317569397
"912",0.512741174727891
"913",0.524260433373852
"914",0.510724608572293
"915",0.509739025855739
"916",0.5200195887605
"917",0.498315978316004
"918",0.540063345901448
"919",0.512212420994374
"920",0.512703349148339
"921",0.549479051085718
"922",0.540302278651485
"923",0.518072067467603
"924",0.5294481776401
"925",0.50852256856202
"926",0.51925750344465
"927",0.49842428514917
"928",0.502145499745755
"929",0.53883478104115
"930",0.550506162483963
"931",0.519400278243352
"932",0.501412303210235
"933",0.506851155301417
"934",0.533974957488938
"935",0.505260656351532
"936",0.538975908372051
"937",0.515294884144735
"938",0.505616593539348
"939",0.51463940138364
"940",0.499613891752976
"941",0.50150187870027
"942",0.525680040673966
"943",0.560377724615471
"944",0.523603366639817
"945",0.52058623483776
"946",0.524042404226978
"947",0.521993806075341
"948",0.514987153076425
"949",0.512396627191748
"950",0.529424669775743
"951",0.525002081686012
"952",0.517829911511822
"953",0.518452170850435
"954",0.513787554871054
"955",0.522440936498996
"956",0.538208169689753
"957",0.515090993530812
"958",0.534776851831847
"959",0.517315574123818
"960",0.490486486351549
"961",0.519329156756464
"962",0.506210826108423
"963",0.514232151101044
"964",0.518428210115396
"965",0.507997394412055
"966",0.524248523218457
"967",0.535322569249556
"968",0.515317410368721
"969",0.540038965864521
"970",0.527251683630243
"971",0.539245226993261
"972",0.522303911209971
"973",0.519145388371376
"974",0.544467919184322
"975",0.533660940587017
"976",0.521894536386187
"977",0.529644251568565
"978",0.512470557680191
"979",0.520600891656012
"980",0.522692073421179
"981",0.497597542231261
"982",0.496773984155638
"983",0.521829582443468
"984",0.496106779766393
"985",0.516930319009824
"986",0.53706952305936
"987",0.506137724502976
"988",0.523513152944411
"989",0.524827497277497
"990",0.538484237640564
"991",0.530473232101331
"992",0.524901817602406
"993",0.502304823255181
"994",0.574089855394277
"995",0.511618269747729
"996",0.516956190150205
"997",0.523299620611302
"998",0.520703709918071
"999",0.513494564719597
"1000",0.536531340532585
